Customer ID,Age,Gender,Income,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,NumWebVisitsMonth,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2976,61,Female,119939,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,3,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months
2977,30,Female,209174,Coat,Outerwear,97,Nebraska,M,Silver,Summer,7,2.8,No,Express,No,No,28,Cash,Fortnightly
2978,38,Female,300373,Shorts,Clothing,47,Washington,L,Gold,Winter,1,3.4,No,Standard,No,No,20,Venmo,Annually
2979,53,Female,231832,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly
2980,31,Female,107265,Jeans,Clothing,91,Louisiana,L,Olive,Fall,1,2.6,No,Next Day Air,No,No,14,PayPal,Weekly
2981,70,Female,195491,Gloves,Accessories,93,New Jersey,L,Teal,Fall,3,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly
2982,21,Female,197860,Pants,Clothing,36,Delaware,L,Pink,Winter,3,4.9,No,Standard,No,No,37,Venmo,Annually
2983,33,Female,77336,Dress,Clothing,45,Wisconsin,M,Orange,Summer,6,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly
2984,60,Female,107458,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,7,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly
2985,45,Female,176813,Gloves,Accessories,32,Texas,L,Red,Spring,1,4.3,No,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly
2986,46,Female,169583,Belt,Accessories,36,Hawaii,S,Teal,Summer,3,3,No,Express,No,No,21,Cash,Bi-Weekly
2987,62,Female,150817,Belt,Accessories,85,Arizona,S,Silver,Summer,7,3.3,No,2-Day Shipping,No,No,16,Credit Card,Monthly
2988,63,Female,299680,Skirt,Clothing,36,Louisiana,L,Black,Winter,5,2.5,No,Store Pickup,No,No,42,Cash,Monthly
2989,69,Female,220939,Socks,Clothing,55,Nevada,S,Pink,Spring,4,5,No,2-Day Shipping,No,No,31,Debit Card,Monthly
2990,46,Female,66687,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,7,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly
2991,69,Female,187601,Shirt,Clothing,91,Illinois,M,Teal,Fall,7,4.2,No,Free Shipping,No,No,24,Venmo,Monthly
2992,66,Female,108779,Dress,Clothing,71,Utah,L,Green,Summer,5,3.9,No,Standard,No,No,7,PayPal,Bi-Weekly
2993,41,Female,303446,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,4,3.9,No,Store Pickup,No,No,25,Venmo,Weekly
2994,32,Female,109609,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,5,4.2,No,Free Shipping,No,No,18,Cash,Bi-Weekly
2995,69,Female,67153,Sweater,Clothing,100,Nevada,S,White,Winter,3,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly
2996,29,Female,133846,Jeans,Clothing,96,Virginia,M,Orange,Summer,8,2.5,No,Standard,No,No,42,Debit Card,Bi-Weekly
2997,70,Female,457237,Jewelry,Accessories,91,Utah,M,White,Spring,7,2.9,No,Express,No,No,6,Venmo,Every 3 Months
2998,41,Female,73037,Sweater,Clothing,40,Idaho,S,Yellow,Spring,7,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months
2999,31,Female,44807,Hoodie,Clothing,53,Alaska,M,Red,Summer,2,4.7,No,Express,No,No,30,Debit Card,Quarterly
3000,31,Female,127198,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,6,3.8,No,Standard,No,No,10,Cash,Monthly
3001,57,Female,109567,Sandals,Footwear,70,Ohio,M,Lavender,Winter,5,3.7,No,Express,No,No,7,PayPal,Weekly
3002,29,Female,170846,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4,4.7,No,Express,No,No,28,Credit Card,Quarterly
3003,70,Female,160187,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3,3.6,No,Next Day Air,No,No,19,Bank Transfer,Quarterly
3004,51,Female,120238,Blouse,Clothing,53,Oregon,M,Brown,Fall,8,2.8,No,Express,No,No,13,Credit Card,Every 3 Months
3005,45,Female,143046,Skirt,Clothing,79,Arizona,M,Lavender,Winter,8,3.7,No,Store Pickup,No,No,23,Venmo,Fortnightly
3006,18,Female,204322,Shorts,Clothing,65,Alaska,XL,Brown,Spring,7,3.5,No,Express,No,No,5,Venmo,Weekly
3007,37,Female,323619,Dress,Clothing,99,Utah,M,Olive,Summer,7,3.7,No,Store Pickup,No,No,17,Venmo,Bi-Weekly
3008,23,Female,177720,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3,3,No,Next Day Air,No,No,31,Venmo,Weekly
3009,39,Female,93106,Shoes,Footwear,86,New Mexico,M,Gold,Winter,1,4.9,No,Free Shipping,No,No,19,PayPal,Weekly
3010,62,Female,383306,Belt,Accessories,73,Louisiana,M,Silver,Winter,7,4.6,No,Free Shipping,No,No,8,Venmo,Fortnightly
3011,70,Female,33798,Belt,Accessories,45,Ohio,M,Violet,Winter,7,3.3,No,Free Shipping,No,No,15,Credit Card,Annually
3012,20,Female,129100,Belt,Accessories,70,Nevada,S,Brown,Summer,7,3,No,Next Day Air,No,No,18,Credit Card,Every 3 Months
3013,42,Female,202752,Belt,Accessories,65,Idaho,M,Teal,Fall,2,3.5,No,Standard,No,No,16,PayPal,Annually
3014,41,Female,200764,Skirt,Clothing,55,Arizona,L,Peach,Summer,2,4.2,No,Store Pickup,No,No,13,Cash,Monthly
3015,24,Female,144169,T-shirt,Clothing,65,Utah,M,Maroon,Spring,9,4.5,No,Express,No,No,38,PayPal,Every 3 Months
3016,37,Female,175360,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,7,2.8,No,Express,No,No,27,Bank Transfer,Bi-Weekly
3017,30,Female,109609,Blouse,Clothing,26,Indiana,L,Lavender,Summer,1,4.9,No,Store Pickup,No,No,31,Bank Transfer,Quarterly
3018,58,Female,157217,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,7,3.3,No,Next Day Air,No,No,24,Cash,Bi-Weekly
3019,43,Female,102270,Boots,Footwear,41,Texas,M,Green,Summer,5,3,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly
3020,19,Female,143766,Jacket,Outerwear,44,Utah,M,Yellow,Winter,6,3.9,No,2-Day Shipping,No,No,15,PayPal,Annually
3021,23,Female,178878,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,6,2.8,No,Store Pickup,No,No,48,Venmo,Every 3 Months
3022,65,Female,106679,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,7,4.5,No,2-Day Shipping,No,No,47,Cash,Quarterly
3023,58,Female,213412,Sandals,Footwear,26,Georgia,M,Lavender,Fall,2,4,No,Free Shipping,No,No,23,PayPal,Weekly
3024,50,Female,433602,Backpack,Accessories,31,Indiana,M,Brown,Summer,5,2.9,No,Express,No,No,4,PayPal,Quarterly
3025,67,Female,124242,Blouse,Clothing,82,Idaho,S,White,Spring,8,4,No,Free Shipping,No,No,47,Credit Card,Every 3 Months
3026,40,Female,77146,Shoes,Footwear,60,Montana,XL,Green,Summer,6,3.4,No,Store Pickup,No,No,7,PayPal,Monthly
3027,55,Female,186014,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,5,2.5,No,Free Shipping,No,No,6,Credit Card,Annually
3028,52,Female,77572,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,4,2.8,No,2-Day Shipping,No,No,47,Credit Card,Quarterly
3029,62,Female,465326,Dress,Clothing,100,California,L,Charcoal,Summer,1,3,No,Free Shipping,No,No,7,PayPal,Every 3 Months
3030,64,Female,314963,Dress,Clothing,82,Georgia,M,Gold,Summer,5,3.1,No,Free Shipping,No,No,1,Debit Card,Quarterly
3031,43,Female,97180,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,7,2.6,No,2-Day Shipping,No,No,23,Credit Card,Weekly
3032,61,Female,199011,Blouse,Clothing,74,Idaho,L,Teal,Summer,6,4.9,No,2-Day Shipping,No,No,30,Credit Card,Monthly
3033,26,Female,206351,Backpack,Accessories,58,California,XL,Green,Summer,7,3.5,No,Next Day Air,No,No,24,Credit Card,Quarterly
3034,22,Female,118358,Sweater,Clothing,56,Alabama,L,Orange,Spring,2,2.6,No,Store Pickup,No,No,9,PayPal,Weekly
3035,51,Female,210438,Boots,Footwear,37,Utah,L,Peach,Spring,3,3.5,No,2-Day Shipping,No,No,25,Credit Card,Quarterly
3036,69,Female,160728,Handbag,Accessories,64,Kentucky,M,Gold,Spring,9,4.5,No,Free Shipping,No,No,18,Cash,Bi-Weekly
3037,50,Female,211349,Hoodie,Clothing,58,Vermont,S,Violet,Spring,6,4.3,No,Next Day Air,No,No,7,Venmo,Fortnightly
3038,51,Female,113364,Belt,Accessories,44,Iowa,L,Charcoal,Summer,3,4.8,No,Next Day Air,No,No,2,Cash,Annually
3039,56,Female,47396,Jewelry,Accessories,39,Georgia,M,Brown,Summer,7,4.2,No,Free Shipping,No,No,36,Debit Card,Annually
3040,59,Female,243266,Blouse,Clothing,48,Alabama,L,Blue,Spring,6,3.2,No,Next Day Air,No,No,31,PayPal,Bi-Weekly
3041,18,Female,194290,Handbag,Accessories,32,Nebraska,M,Gold,Fall,1,4.1,No,Express,No,No,10,Cash,Fortnightly
3042,48,Female,37306,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,9,4,No,Express,No,No,27,PayPal,Monthly
3043,53,Female,215908,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,5,2.9,No,Next Day Air,No,No,14,PayPal,Every 3 Months
3044,45,Female,171199,Belt,Accessories,98,Illinois,S,Peach,Fall,6,2.6,No,Store Pickup,No,No,17,Credit Card,Monthly
3045,21,Female,234663,Boots,Footwear,67,North Carolina,M,Magenta,Winter,4,2.7,No,Free Shipping,No,No,10,Bank Transfer,Quarterly
3046,42,Female,52900,Socks,Clothing,37,Florida,L,Black,Winter,5,4.6,No,2-Day Shipping,No,No,4,PayPal,Bi-Weekly
3047,60,Female,289982,Shoes,Footwear,49,Pennsylvania,M,White,Spring,7,3.2,No,Store Pickup,No,No,25,Cash,Every 3 Months
3048,21,Female,632834,Sneakers,Footwear,74,Vermont,M,Violet,Fall,7,4.1,No,2-Day Shipping,No,No,3,PayPal,Bi-Weekly
3049,69,Female,207540,Jewelry,Accessories,93,Colorado,M,Olive,Summer,2,3.9,No,Standard,No,No,47,Venmo,Fortnightly
3050,40,Female,75619,Handbag,Accessories,60,Utah,L,Red,Summer,1,3,No,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly
3051,31,Female,141420,Coat,Outerwear,76,Kentucky,S,Green,Spring,1,3.6,No,Standard,No,No,28,Venmo,Every 3 Months
3052,44,Female,311376,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,6,4.6,No,Express,No,No,49,Debit Card,Every 3 Months
3053,48,Female,414916,Shoes,Footwear,38,Maine,XL,Olive,Spring,6,4.5,No,Store Pickup,No,No,7,Bank Transfer,Fortnightly
3054,32,Female,129814,Shoes,Footwear,91,Maine,L,Brown,Winter,4,3.2,No,Next Day Air,No,No,22,Bank Transfer,Monthly
3055,42,Female,68684,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,5,4.9,No,2-Day Shipping,No,No,34,Venmo,Monthly
3056,27,Female,116044,Sandals,Footwear,22,Kansas,M,Violet,Fall,8,5,No,Standard,No,No,5,Debit Card,Bi-Weekly
3057,69,Female,190115,Gloves,Accessories,59,New Jersey,M,Beige,Spring,4,3.8,No,Standard,No,No,15,Cash,Bi-Weekly
3058,67,Female,135028,Backpack,Accessories,22,North Carolina,M,Blue,Spring,4,3.4,No,Next Day Air,No,No,26,Bank Transfer,Weekly
3059,41,Female,195023,Handbag,Accessories,74,West Virginia,S,Orange,Winter,8,3.8,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly
3060,46,Female,118551,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3,3.2,No,Express,No,No,42,Credit Card,Quarterly
3061,47,Female,849067,Coat,Outerwear,80,California,S,Charcoal,Summer,8,4.7,No,Store Pickup,No,No,1,Venmo,Monthly
3062,33,Female,196013,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,8,4.5,No,Express,No,No,20,PayPal,Every 3 Months
3063,51,Female,270859,Backpack,Accessories,96,California,L,Green,Fall,5,3.3,No,Standard,No,No,39,PayPal,Monthly
3064,26,Female,300008,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,7,3.9,No,Store Pickup,No,No,24,Credit Card,Fortnightly
3065,22,Female,88579,Belt,Accessories,76,Idaho,S,Cyan,Winter,16,3.6,No,Express,No,No,49,Bank Transfer,Quarterly
3066,49,Female,40955,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,18,2.8,No,Store Pickup,No,No,7,Venmo,Bi-Weekly
3067,58,Female,98211,Skirt,Clothing,48,Michigan,L,Teal,Summer,1,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months
3068,70,Female,256609,Belt,Accessories,22,Missouri,S,Gray,Spring,4,3.5,No,Free Shipping,No,No,2,Cash,Weekly
3069,32,Female,102476,Boots,Footwear,40,California,M,Indigo,Winter,17,4.2,No,Express,No,No,4,Debit Card,Weekly
3070,62,Female,107373,Jeans,Clothing,73,Delaware,L,Magenta,Spring,7,4.6,No,Express,No,No,17,Debit Card,Quarterly
3071,52,Female,151551,Shoes,Footwear,26,Alabama,XL,Red,Fall,9,2.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly
3072,23,Female,192251,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,12,3.4,No,Next Day Air,No,No,6,PayPal,Monthly
3073,26,Female,69730,Jewelry,Accessories,98,New York,L,Peach,Spring,10,3.1,No,Standard,No,No,46,PayPal,Quarterly
3074,58,Female,122540,Shirt,Clothing,63,Oregon,L,White,Winter,12,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,26,Female,155621,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,15,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,54,Female,201981,Shorts,Clothing,90,Utah,XL,Beige,Winter,8,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
3077,66,Female,94174,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,17,3.6,No,Express,No,No,13,Venmo,Bi-Weekly
3078,60,Female,185399,Sweater,Clothing,88,Illinois,S,Red,Spring,5,3,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,32,Female,180871,Belt,Accessories,95,Alaska,M,Blue,Spring,4,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,48,Female,229647,Belt,Accessories,31,Wyoming,M,Maroon,Fall,6,4,No,Store Pickup,No,No,4,Bank Transfer,Annually
3081,69,Female,263128,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,11,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,64,Female,164488,Sneakers,Footwear,44,Vermont,L,Pink,Winter,10,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly
3083,56,Female,168796,T-shirt,Clothing,99,Utah,M,Maroon,Spring,12,4,No,Next Day Air,No,No,20,Bank Transfer,Annually
3084,22,Female,114396,Pants,Clothing,20,Illinois,S,Purple,Summer,11,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
3085,46,Female,112076,Scarf,Accessories,37,Idaho,S,Indigo,Spring,7,3.2,No,Store Pickup,No,No,43,PayPal,Monthly
3086,24,Female,247733,Sweater,Clothing,50,Nevada,L,Gray,Winter,18,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,47,Female,98466,Handbag,Accessories,73,Utah,M,Lavender,Summer,16,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,62,Female,216999,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,17,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,34,Female,142760,Dress,Clothing,64,Arkansas,M,Teal,Spring,6,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,50,Female,238913,Sandals,Footwear,21,North Carolina,L,Blue,Fall,9,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,29,Female,311020,Shirt,Clothing,36,Texas,M,Peach,Summer,6,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,68,Female,144638,Dress,Clothing,81,Nevada,L,Orange,Winter,4,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually
3093,52,Female,198614,Sunglasses,Accessories,54,Utah,L,Silver,Fall,7,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,29,Female,210082,Socks,Clothing,63,Pennsylvania,L,Red,Summer,8,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months
3095,22,Female,153078,Sandals,Footwear,59,Georgia,M,Gray,Summer,18,2.7,No,Store Pickup,No,No,9,Cash,Weekly
3096,62,Female,197303,Hat,Accessories,53,Minnesota,S,Beige,Fall,26,3.4,No,Standard,No,No,13,Venmo,Fortnightly
3097,69,Female,306114,Shirt,Clothing,63,Kansas,L,White,Winter,32,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,48,Female,368739,Shoes,Footwear,33,Delaware,M,Silver,Fall,16,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,66,Female,156229,Pants,Clothing,64,New Mexico,L,Cyan,Summer,14,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,42,Female,306225,Shirt,Clothing,98,Michigan,S,Maroon,Fall,13,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,50,Female,144860,Hat,Accessories,85,Vermont,L,Purple,Winter,12,3.9,No,Express,No,No,3,Bank Transfer,Weekly
3102,32,Female,98360,Jewelry,Accessories,82,Idaho,S,Brown,Summer,11,2.7,No,Express,No,No,9,PayPal,Fortnightly
3103,51,Female,68898,Jacket,Outerwear,85,South Dakota,M,Green,Summer,10,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
3104,27,Female,109217,Shirt,Clothing,37,Illinois,S,Peach,Winter,3,3,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,43,Female,171150,Pants,Clothing,56,Georgia,S,Turquoise,Summer,21,5,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,48,Female,295939,Skirt,Clothing,33,Oregon,M,Olive,Fall,4,2.7,No,Express,No,No,17,Debit Card,Monthly
3107,62,Female,75742,Sandals,Footwear,57,Alabama,M,Yellow,Winter,5,4.7,No,Next Day Air,No,No,20,PayPal,Annually
3108,65,Female,231931,Blouse,Clothing,31,Hawaii,L,Gray,Winter,7,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly
3109,50,Female,193820,Socks,Clothing,69,Oregon,M,Purple,Fall,9,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly
3110,60,Female,69333,Jacket,Outerwear,92,Illinois,M,Gray,Winter,1,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,19,Female,113922,Handbag,Accessories,46,Texas,L,Lavender,Fall,3,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,21,Female,337050,Belt,Accessories,81,Kansas,XL,Indigo,Spring,2,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly
3113,19,Female,318822,Blouse,Clothing,97,Texas,S,Green,Fall,1,3.8,No,Express,No,No,26,Venmo,Annually
3114,46,Female,121102,Shirt,Clothing,93,Nebraska,L,Green,Summer,6,2.6,No,Express,No,No,2,Debit Card,Weekly
3115,21,Female,135293,Handbag,Accessories,56,Arkansas,M,Olive,Spring,7,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,26,Female,86613,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,8,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,50,Female,36876,Coat,Outerwear,66,Montana,L,Gray,Spring,31,3.7,No,Store Pickup,No,No,1,Venmo,Weekly
3118,43,Female,145419,Hoodie,Clothing,50,Florida,M,Olive,Fall,22,3,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,61,Female,140849,Shorts,Clothing,97,Virginia,L,Blue,Summer,12,4.7,No,Standard,No,No,31,Debit Card,Quarterly
3120,63,Female,83141,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,13,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,46,Female,159732,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,19,4,No,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,63,Female,169383,Hoodie,Clothing,38,Louisiana,L,Black,Fall,8,2.6,No,Standard,No,No,16,Venmo,Weekly
3123,23,Female,269060,Socks,Clothing,45,Georgia,M,Pink,Fall,6,3,No,Express,No,No,34,Credit Card,Fortnightly
3124,57,Female,316688,Handbag,Accessories,77,Iowa,XL,Red,Fall,8,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
3125,57,Female,177596,Jewelry,Accessories,51,California,M,Peach,Summer,8,3.4,No,Standard,No,No,4,Cash,Every 3 Months
3126,33,Female,170993,Coat,Outerwear,26,Oregon,L,Lavender,Spring,3,4,No,Standard,No,No,3,Cash,Quarterly
3127,57,Female,231263,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,3,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly
3128,55,Female,181372,Gloves,Accessories,94,Louisiana,M,Beige,Winter,6,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months
3129,65,Female,216129,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,7,4.4,No,Standard,No,No,20,Cash,Annually
3130,60,Female,463667,Sandals,Footwear,20,Maryland,S,Cyan,Summer,6,4.7,No,Express,No,No,40,Venmo,Every 3 Months
3131,52,Female,34572,Pants,Clothing,20,Vermont,M,Yellow,Summer,5,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
3132,34,Female,183580,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,4,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3133,33,Female,236627,Sweater,Clothing,97,Michigan,M,Yellow,Summer,7,4.2,No,Express,No,No,26,Cash,Quarterly
3134,58,Female,115289,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3135,35,Female,302406,Boots,Footwear,66,Kentucky,L,Gray,Spring,2,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly
3136,68,Female,218124,Shoes,Footwear,85,Indiana,L,Yellow,Spring,1,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly
3137,58,Female,127139,Skirt,Clothing,32,Minnesota,M,Gray,Fall,7,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3138,34,Female,132879,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,6,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly
3139,47,Female,44694,Blouse,Clothing,95,Kentucky,L,Gray,Fall,8,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months
3140,35,Female,77516,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,2,4.4,No,Next Day Air,No,No,4,Venmo,Weekly
3141,34,Female,83311,Gloves,Accessories,44,Alaska,XL,Peach,Summer,0,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly
3142,36,Female,215646,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,6,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly
3143,23,Female,234721,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,3,4,No,2-Day Shipping,No,No,1,Venmo,Quarterly
3144,68,Female,338409,Hoodie,Clothing,22,Arizona,M,Purple,Summer,4,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
3145,23,Female,284582,Boots,Footwear,70,Maine,L,Beige,Spring,1,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly
3146,57,Female,160187,Handbag,Accessories,29,Texas,XL,Purple,Spring,5,4.6,No,Standard,No,No,16,PayPal,Fortnightly
3147,21,Female,209642,Shirt,Clothing,83,Virginia,S,Yellow,Winter,7,4.9,No,Free Shipping,No,No,19,PayPal,Annually
3148,45,Female,45781,Sweater,Clothing,99,North Dakota,M,Pink,Winter,8,4.3,No,Express,No,No,21,Credit Card,Weekly
3149,37,Female,159449,Shorts,Clothing,35,West Virginia,L,Purple,Fall,6,4.3,No,Free Shipping,No,No,15,Venmo,Weekly
3150,18,Female,280464,Belt,Accessories,40,North Carolina,M,Lavender,Winter,5,4.6,No,Free Shipping,No,No,9,Venmo,Annually
3151,55,Female,141297,Blouse,Clothing,25,Georgia,M,Peach,Spring,4,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly
3152,52,Female,122272,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,5,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3153,49,Female,205019,Belt,Accessories,90,North Carolina,M,Red,Fall,4,3.1,No,Store Pickup,No,No,17,PayPal,Monthly
3154,56,Female,121772,Socks,Clothing,88,Alabama,L,Red,Fall,7,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly
3155,27,Female,245487,Belt,Accessories,55,Connecticut,M,Gold,Winter,2,4.4,No,Standard,No,No,32,Cash,Quarterly
3156,22,Female,176756,Handbag,Accessories,90,Montana,M,Brown,Fall,2,4.3,No,Free Shipping,No,No,34,Cash,Annually
3157,18,Female,186824,Shirt,Clothing,50,Montana,M,Black,Winter,5,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly
3158,21,Female,28887,Belt,Accessories,34,Maine,L,Red,Fall,6,3.1,No,Store Pickup,No,No,5,Debit Card,Fortnightly
3159,30,Female,292175,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,2,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly
3160,62,Female,193524,Hat,Accessories,89,Louisiana,L,Pink,Winter,6,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
3161,28,Female,302146,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,6,3.8,No,Next Day Air,No,No,37,Cash,Fortnightly
3162,66,Female,76845,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,9,4.2,No,2-Day Shipping,No,No,43,Cash,Monthly
3163,66,Female,117037,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,5,3.9,No,Standard,No,No,28,Bank Transfer,Quarterly
3164,49,Female,109015,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,5,2.8,No,Express,No,No,36,Cash,Monthly
3165,40,Female,216851,Dress,Clothing,32,Arizona,L,Silver,Winter,2,2.6,No,Standard,No,No,16,Credit Card,Annually
3166,49,Female,168294,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,7,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
3167,19,Female,180211,Shirt,Clothing,80,Georgia,M,Gold,Winter,6,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
3168,24,Female,367260,Dress,Clothing,78,Oregon,M,Blue,Fall,3,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly
3169,31,Female,193366,Jeans,Clothing,24,Montana,M,Orange,Spring,5,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly
3170,35,Female,190709,T-shirt,Clothing,59,Georgia,M,White,Fall,8,3.8,No,Free Shipping,No,No,3,Venmo,Weekly
3171,65,Female,266015,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,6,4.4,No,Express,No,No,10,Credit Card,Fortnightly
